상세영업상태명,도로명전체주소,사업장명,관광숙박업상세명,X좌표(Bessel),Y좌표(Bessel),X좌표(WGS84),Y좌표(WGS84),X좌표(GRS80TM),Y좌표(GRS80TM),geometry
영업중,서울특별시 성동구 자동차시장1길 29 (용답동),새턴호텔(SATURN HOTEL),관광호텔업,205306.029406852,451019.471122131,127.06084237076414,37.561438437557406,961214.5526754265,1951433.113853242,POINT (961214.5526754265 1951433.113853242)
영업중,서울특별시 성동구 무학로2길 47 (도선동),컬리넌 호텔 앤 스파,관광호텔업,203006.379794188,451150.696474495,127.03481512495362,37.56263097205771,958916.525021149,1951576.4784560667,POINT (958916.525021149 1951576.4784560667)
영업중,서울특별시 성동구 자동차시장1길 27 (용답동),호스텔 27,호스텔업,205288.987166136,451015.467879096,127.06064945572965,37.56140246553843,961197.4960961437,1951429.2025794678,POINT (961197.4960961437 1951429.2025794678)
영업중,"서울특별시 성동구 왕십리로 339-1, 6~10층 (하왕십리동)",케이그랜드 호스텔(K-Grand Hostel),호스텔업,202756.732460612,451193.426474206,127.03198969123255,37.56301672765719,958667.204443198,1951620.5148927676,POINT (958667.204443198 1951620.5148927676)
영업중,서울특별시 용산구 이태원로 179 (이태원동),해밀톤관광호텔,관광호텔업,199362.51518342,448070.485388482,126.99357560760208,37.53488296703694,955257.7905468108,1948516.8113797521,POINT (955257.7905468108 1948516.8113797521)
영업중,서울특별시 용산구 소월로 322 (한남동),서울미라마(유)그랜드하얏트서울,관광호텔업,199737.097413554,448587.753314794,126.9978134511501,37.539543723992686,955634.9647089647,1949031.8886855708,POINT (955634.9647089647 1949031.8886855708)
영업중,"서울특별시 종로구 창경궁로 224, 2,3층 (명륜4가, 서울시티빌딩)",호스텔 데이,호스텔업,199747.024385135,453304.910568114,126.9979237321035,37.582044814831704,955669.8965054933,1953747.1155884434,POINT (955669.8965054933 1953747.1155884434)
영업중,서울특별시 종로구 난계로29길 19-11 (숭인동),루미아호텔,관광호텔업,201895.419403144,452395.129773561,127.0222440158554,37.573846045821604,957812.6086741515,1952826.3036002913,POINT (957812.6086741515 1952826.3036002913)
영업중,"서울특별시 용산구 청파로20길 95, 서울드래곤시티 (한강로3가)",(주)서부티엔디 노보텔 앰배서더 서울 용산,관광호텔업,196610.663839509,447742.348636253,126.9624423354954,37.5319202788741,952505.290448617,1948203.385040502,POINT (952505.290448617 1948203.385040502)
영업중,서울특별시 종로구 종로46길 22 (창신동),24guesthouse동대문마켓점,호스텔업,200833.121381281,452040.323909642,127.01021840193717,37.5706507873922,956748.853797984,1952477.2729723973,POINT (956748.853797984 1952477.2729723973)
영업중,"서울특별시 종로구 종로16길 32-4, 동산빌딩 3,4,5층 (관철동)",호스텔 클로이,호스텔업,198924.493311656,451826.54074884,126.98861393600971,37.56872424193064,954839.8520470394,1952273.6958771178,POINT (954839.8520470394 1952273.6958771178)
영업중,서울특별시 종로구 율곡로 179 (원남동),메이플레이스 호텔 서울 동대문,관광호텔업,199818.769709814,452646.808088738,126.99873620083068,37.57611542162297,955738.1227893615,1953088.8946031427,POINT (955738.1227893615 1953088.8946031427)
영업중,서울특별시 종로구 율곡로10길 11 (권농동),셀립 순라,호스텔업,199156.623916493,452747.807991092,126.99124034011908,37.577025002940545,955076.7760296091,1953193.3660546239,POINT (955076.7760296091 1953193.3660546239)
영업중,서울특별시 은평구 은평로8길 1 (응암동),브릭스관광호텔,관광호텔업,192971.089564435,455290.104972775,126.92119237368014,37.59990383525582,948907.1663384704,1955767.475592327,POINT (948907.1663384704 1955767.475592327)
영업중,서울특별시 은평구 통일로80길 7 (불광동),호텔 맥,호스텔업,192984.719960486,457530.548559106,126.92132505373388,37.6200899098864,948932.6830134472,1958006.9711253217,POINT (948932.6830134472 1958006.9711253217)
영업중,서울특별시 중구 명동8나길 10 (충무로1가),사보이호텔,관광호텔업,198543.644700379,451049.580620366,126.98430462559325,37.56172336917292,954455.0349933938,1951499.0635283731,POINT (954455.0349933938 1951499.0635283731)
영업중,서울특별시 중구 명동9가길 14 (을지로2가),메트로호텔,관광호텔업,198492.801933133,451427.348965871,126.98372836810096,37.56512693496929,954406.215323287,1951876.951564569,POINT (954406.215323287 1951876.951564569)
영업중,서울특별시 용산구 이태원로 221 (한남동),임피리얼팰리스 부티크호텔(Imperial Palace Boutique Hotel),관광호텔업,199788.755748324,448121.175798434,126.99839813202743,37.53533991010347,955684.1301559957,1948565.2231525655,POINT (955684.1301559957 1948565.2231525655)
영업중,서울특별시 용산구 장문로 23 (이태원동),몬드리안 서울 이태원,관광호텔업,199337.628628981,447413.487156381,126.99329468760128,37.5289634341509,955229.4329728401,1947860.2062080405,POINT (955229.4329728401 1947860.2062080405)
영업중,서울특별시 중구 삼일대로2길 50 (예장동),오리엔스 호텔 앤 레지던스,가족호텔업,199159.933187356,450864.449621814,126.99128012550847,37.56005616941792,955070.0972831164,1951310.738674542,POINT (955070.0972831164 1951310.738674542)
영업중,서울특별시 중구 삼일대로 302 (충무로2가),이비스 스타일 앰배서더 서울 명동,관광호텔업,198990.202955049,451044.895347229,126.98935886467953,37.56168178404315,954901.3911474171,1951492.0125573985,POINT (954901.3911474171 1951492.0125573985)
영업중,서울특별시 중구 충무로 23-1 (충무로3가),스테이비호텔 명동,관광호텔업,199295.433977253,451227.87958574,126.99281333442532,37.56333075739025,955207.4710447508,1951673.3057768396,POINT (955207.4710447508 1951673.3057768396)
영업중,서울특별시 중구 퇴계로 216 (충무로4가),호텔 도마,관광호텔업,199560.411618029,451005.647814461,126.99581261952866,37.56132865622398,955471.1650733922,1951449.7575206954,POINT (955471.1650733922 1951449.7575206954)
영업중,서울특별시 중구 수표로 61 (을지로2가),트레블로지 명동 을지로 호텔,관광호텔업,198991.480652031,451591.912071216,126.98937252580788,37.566610345360424,954905.5686630758,1952038.8052004906,POINT (954905.5686630758 1952038.8052004906)
영업중,서울특별시 영등포구 선유로 88-6 (양평동1가),노바루스관광호텔,관광호텔업,190268.75349914,446608.475784343,126.89070713885293,37.52165863172147,946159.8535671422,1947103.5533394692,POINT (946159.8535671422 1947103.5533394692)
영업중,서울특별시 영등포구 영등포로 9 (양평동2가),호텔 브릿지,관광호텔업,189552.021760333,446847.704378567,126.88259596642742,37.523806180849505,945444.6666741412,1947346.4860122753,POINT (945444.6666741412 1947346.4860122753)
영업중,서울특별시 영등포구 국회대로76길 16 (여의도동),켄싱턴호텔 여의도,관광호텔업,193019.645823279,447560.162310375,126.92181645334344,37.530258363265816,948914.7170354745,1948040.2961770643,POINT (948914.7170354745 1948040.2961770643)
영업중,"서울특별시 영등포구 여의대로 8 (여의도동, 여의도파크센터)",메리어트 이그제큐티브 아파트먼트 서울,가족호텔업,192739.314354154,446552.469845648,126.91865498646106,37.52117693344528,948629.1566901624,1947034.4823642315,POINT (948629.1566901624 1947034.4823642315)
영업중,"서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어)",코트야드 바이 메리어트 서울 타임스퀘어,관광호텔업,191385.057392247,446098.555926507,126.90334092163012,37.51707545376991,947273.023051326,1946587.9185759225,POINT (947273.023051326 1946587.9185759225)
영업중,"서울특별시 종로구 삼봉로 71 (수송동, G타워)",신라스테이 광화문,관광호텔업,198260.063190604,452262.484573124,126.98109201190456,37.57265098115255,954177.9973120388,1952712.990088149,POINT (954177.9973120388 1952712.990088149)
영업중,"서울특별시 종로구 창경궁로 106, 호텔아트리움 (인의동)",호텔 아트리움,관광호텔업,199764.69151091,452177.255224359,126.99812420760577,37.571884793552535,955681.5759638316,1952619.8154785072,POINT (955681.5759638316 1952619.8154785072)
영업중,서울특별시 영등포구 국제금융로 10 (여의도동),콘래드 서울 호텔,관광호텔업,193326.931018911,446973.914570276,126.92529827586957,37.52497860288192,949218.7763033172,1947452.6496534345,POINT (949218.7763033172 1947452.6496534345)
영업중,서울특별시 영등포구 의사당대로 16 (여의도동),글래드호텔앤리조트(주) 글래드 여의도,관광호텔업,192622.209000336,447248.142200812,126.91732324138806,37.52744396307866,948515.7823165711,1947730.5035229756,POINT (948515.7823165711 1947730.5035229756)
영업중,"서울특별시 영등포구 버드나루로 90 (당산동, 스카이리버)",호텔 아벤트리 여의도,관광호텔업,191894.785267023,447125.235782221,126.9090952645345,37.526330431424626,947787.9910305346,1947611.4987324278,POINT (947787.9910305346 1947611.4987324278)
영업중,서울특별시 영등포구 양산로1길 3-1 (양평동3가),호텔AROZO,소형호텔업,189670.698184757,447129.428172873,126.88393450262056,37.52634583650081,945564.7896315949,1947627.4720721787,POINT (945564.7896315949 1947627.4720721787)
영업중,서울특별시 영등포구 선유동2로 72 (당산동5가),로프트 관광호텔(HOTEL LOFT),관광호텔업,190981.422688886,448051.590520012,126.89875110260431,37.53466828173946,946879.8917222265,1948542.3322783255,POINT (946879.8917222265 1948542.3322783255)
영업중,"서울특별시 종로구 종로54길 9-10, 2,3층 (창신동)",동대문 서울달빛,호스텔업,201214.620228217,452180.406567952,127.01453701429983,37.57191251784748,957130.9431150588,1952615.2766237874,POINT (957130.9431150588 1952615.2766237874)
영업중,서울특별시 종로구 돈화문로11길 33 (낙원동),메이커스호텔,관광호텔업,199006.673946375,452233.299150748,126.98954357258071,37.57238918388308,954924.1570194684,1952679.8569052482,POINT (954924.1570194684 1952679.8569052482)
영업중,서울특별시 종로구 난계로 241 (숭인동),아이비씨호텔,관광호텔업,201949.270716491,452329.735166543,127.02285344606705,37.573256740068686,957866.0916288669,1952760.6495987035,POINT (957866.0916288669 1952760.6495987035)
영업중,"서울특별시 종로구 청계천로 61, 10~12층 (관철동)",호스텔 하루,호스텔업,198545.22241783,451854.820889784,126.98432081482518,37.568978495354564,954460.8816563988,1952303.975931063,POINT (954460.8816563988 1952303.975931063)
영업중,"서울특별시 서대문구 신촌로 155, 8층 (대현동, 해암빌딩)",서울그랜드호스텔 이대,호스텔업,194929.750810335,450514.690947083,126.943405633882,37.55689102328874,950839.7319399602,1950983.5442509095,POINT (950839.7319399602 1950983.5442509095)
영업중,"서울특별시 서대문구 신촌로 155, 6층 (대현동, 해암빌딩)",서울 코지 호스텔,호스텔업,194929.750810335,450514.690947083,126.943405633882,37.55689102328874,950839.7319399602,1950983.5442509095,POINT (950839.7319399602 1950983.5442509095)
영업중,서울특별시 서대문구 연세로2나길 5 (창천동),호텔 밀하우스,관광호텔업,194447.060323027,450457.441284914,126.9379432441798,37.556372394946564,950356.9274266933,1950928.8759344586,POINT (950356.9274266933 1950928.8759344586)
영업중,서울특별시 종로구 삼일대로32가길 20 (익선동),ICON,호스텔업,198951.339009067,452506.320099222,126.9889167773412,37.57484900307676,954870.2919504197,1952953.062845022,POINT (954870.2919504197 1952953.062845022)
영업중,서울특별시 종로구 삼일대로32가길 33 (익선동),호텔 다다-인사,호스텔업,199006.378605147,452484.083300535,126.98953986748586,37.57464871722058,954925.1917549202,1952930.5429860398,POINT (954925.1917549202 1952930.5429860398)
영업중,서울특별시 중구 퇴계로45길 32-37 (오장동),모닝스카이호텔,관광호텔업,199921.397507532,451313.003647556,126.99989824587503,37.5640980255847,955833.6368572577,1951755.0770981417,POINT (955833.6368572577 1951755.0770981417)
영업중,서울특별시 중구 필동로8길 77 (예장동),하센영인호텔,소형호텔업,199329.785160077,450473.272809688,126.99320289165395,37.55653185733134,955237.8079730002,1950918.8169143223,POINT (955237.8079730002 1950918.8169143223)
영업중,서울특별시 용산구 한강대로 366 (동자동),(주)조선호텔앤리조트 포포인츠 조선 서울역,관광호텔업,197525.407310462,449844.319841559,126.97278418944776,37.55086184765998,953430.8116963624,1950299.6781164105,POINT (953430.8116963624 1950299.6781164105)
영업중,"서울특별시 용산구 이태원로20길 2-8 (이태원동, 에이원호텔)",에이원호텔,소형호텔업,199190.671806282,447977.234335253,126.99163145929319,37.53404263440974,955085.5213750905,1948424.5079080493,POINT (955085.5213750905 1948424.5079080493)
영업중,"서울특별시 용산구 한강대로 385, 3~4층 (동자동)",케이 그랜드 호텔 서울(K-Grand Hotel Seoul),관광호텔업,197478.685653861,450063.434682284,126.97225468972671,37.552835922079474,953385.2699685403,1950518.9539249968,POINT (953385.2699685403 1950518.9539249968)
영업중,서울특별시 용산구 한강대로 305 (갈월동),호텔 더 디자이너스,관광호텔업,197419.271266145,449254.786813543,126.9715852196678,37.545549908470846,953321.5929892614,1949710.9408384147,POINT (953321.5929892614 1949710.9408384147)
영업중,"서울특별시 종로구 삼일대로30길 9 (낙원동, 종로 크라운 호텔)",종로크라운,관광호텔업,198886.944446027,452419.42955676,126.988187958938,37.574066050274986,954805.4621528926,1952866.548320447,POINT (954805.4621528926 1952866.548320447)
영업중,"서울특별시 종로구 평창문화로 136 (평창동, 킴스관광호텔)",동화킴스관광호텔,관광호텔업,197733.39181877,456346.84737021,126.97511717795071,37.609449281283744,953673.2034722413,1956798.5286507285,POINT (953673.2034722413 1956798.5286507285)
영업중,서울특별시 종로구 인사동4길 18 (낙원동),오라카이 인사동 스위츠,가족호텔업,198811.497417806,452301.907780717,126.98733409487572,37.573007094326336,954729.4218393654,1952749.473326469,POINT (954729.4218393654 1952749.473326469)
영업중,서울특별시 종로구 청계천로 117 (관수동),호텔베뉴지,관광호텔업,199121.144814384,451827.704774757,126.99083988235813,37.56873495198246,955036.4316043829,1952273.8166709084,POINT (955036.4316043829 1952273.8166709084)
영업중,서울특별시 종로구 인사동5길 38 (관훈동),아미드 호텔 서울,관광호텔업,198534.549198735,452256.166993396,126.98419916429204,37.57259455725087,954452.3409638306,1952705.219385561,POINT (954452.3409638306 1952705.219385561)
영업중,서울특별시 영등포구 양평로 132 (양평동5가),위브 스위트 - 선유 파크사이드,가족호텔업,190507.597888342,448477.522453196,126.89338466862732,37.53850110583647,946408.5078597001,1948970.6096010576,POINT (946408.5078597001 1948970.6096010576)
영업중,"서울특별시 영등포구 경인로108길 15, 코코아관광호텔 (영등포동1가)",베니키아 호텔 카카오,관광호텔업,192140.073900686,446141.887053246,126.91188077220205,37.517472654521114,948027.9751579643,1946627.2338083566,POINT (948027.9751579643 1946627.2338083566)
영업중,서울특별시 성북구 동소문로20나길 39 (동선동1가),D.H 네상스,관광호텔업,201563.230548898,454500.673992299,127.01848793430752,37.592817302846925,957491.7212561124,1954932.7670957304,POINT (957491.7212561124 1954932.7670957304)
영업중,"서울특별시 성북구 아리랑로 8 (동선동4가, 베스트웨스턴성북관광호텔)",아리랑힐 호텔 동대문,관광호텔업,201393.678553282,454585.85117722,127.01656826863977,37.59358499636165,957322.6889810198,1955018.809769606,POINT (957322.6889810198 1955018.809769606)
영업중,"서울특별시 성북구 동소문로 130 (동선동1가, 에이치에비뉴 성신여대점 호텔)",H에비뉴 성신여대점,관광호텔업,201618.705032679,454656.75912558,127.01911639741495,37.5942235134923,957548.0016640543,1955088.4954519118,POINT (957548.0016640543 1955088.4954519118)
영업중,서울특별시 성북구 동소문로 126 (동선동1가),호텔 디 아티스트 성신여대점,관광호텔업,201587.018198857,454621.644166732,127.01875753086031,37.59390718618272,957516.1412010575,1955053.5626622802,POINT (957516.1412010575 1955053.5626622802)
영업중,"서울특별시 용산구 청파로20길 95 (한강로3가, 서울드래곤시티)",(주)서부티엔디 그랜드 머큐어 앰버서더 서울 용산,가족호텔업,196610.663839509,447742.348636253,126.9624423354954,37.5319202788741,952505.290448617,1948203.385040502,POINT (952505.290448617 1948203.385040502)
영업중,"서울특별시 용산구 청파로20길 95, 서울드래곤시티 (한강로3가)",(주)서부티엔디 이비스 스타일 앰배서더 서울 용산,관광호텔업,196610.663839509,447742.348636253,126.9624423354954,37.5319202788741,952505.290448617,1948203.385040502,POINT (952505.290448617 1948203.385040502)
영업중,서울특별시 종로구 새문안로 97 (당주동),포시즌스 호텔 서울,관광호텔업,197758.993026787,452053.420838552,126.97542063253871,37.57076622513786,953676.0169814809,1952506.6663650265,POINT (953676.0169814809 1952506.6663650265)
영업중,서울특별시 종로구 돈화문로 66 (와룡동),Hostel Tommy 호스텔 토미,호스텔업,199153.425066203,452459.177175342,126.99120448617634,37.57442447336416,955072.0477070988,1952904.8669231005,POINT (955072.0477070988 1952904.8669231005)
영업중,서울특별시 종로구 율곡로6길 13-3 (운니동),노블관광호텔,관광호텔업,199016.856080944,452710.006795455,126.98965815124205,37.57668427075046,954936.8632450339,1953156.3211535462,POINT (954936.8632450339 1953156.3211535462)
영업중,서울특별시 종로구 돈화문로 85 (와룡동),바운드 호스텔,호스텔업,199074.670635062,452648.894407231,126.99031272088808,37.57613372002182,954994.3307179514,1953094.9264256712,POINT (954994.3307179514 1953094.9264256712)
영업중,"서울특별시 종로구 삼일대로30길 31 (익선동, 호텔 이비스앰배서더 인사동)",호텔 이비스앰배서더 인사동,관광호텔업,198977.911015975,452460.663046516,126.98921764486417,37.57443767057396,954896.6112683676,1952907.2830093422,POINT (954896.6112683676 1952907.2830093422)
영업중,서울특별시 종로구 청계천로 279 (종로6가),(주) 동승 JW메리어트 동대문 스퀘어 서울,관광호텔업,200717.7490316,452011.865092338,127.00891241427665,37.57039446589603,956633.3765860585,1952449.4373132915,POINT (956633.3765860585 1952449.4373132915)
영업중,서울특별시 중구 퇴계로 19 (남대문로5가),호텔마누,관광호텔업,197711.630119852,450541.171402454,126.97488935522018,37.55714090700096,953620.6547528064,1950995.2667505557,POINT (953620.6547528064 1950995.2667505557)
영업중,서울특별시 중구 명동10길 51 (충무로2가),나인트리 바이 파르나스 서울 명동Ⅰ,관광호텔업,198695.658587016,451034.509517585,126.9860251761016,37.5615878184561,954606.9086588729,1951483.192461331,POINT (954606.9086588729 1951483.192461331)
영업중,서울특별시 중구 명동8가길 38 (충무로2가),더 그랜드호텔 명동,관광호텔업,198797.29864019,451041.893325607,126.98717554293347,37.56165449111856,954708.5475158533,1951490.0344648394,POINT (954708.5475158533 1951490.0344648394)
영업중,서울특별시 중구 세종대로 58 (남대문로4가),프레이저플레이스남대문,관광호텔업,197847.754499522,451011.231861517,126.97642852269881,37.56137644003177,953759.2172779113,1951464.419429345,POINT (953759.2172779113 1951464.419429345)
영업중,서울특별시 중구 세종대로16길 22 (북창동),클라벤 호텔 명동 시티홀,관광호텔업,197996.303190059,451214.940443595,126.97810924323255,37.5632121774502,953908.7871760305,1951667.2597358506,POINT (953908.7871760305 1951667.2597358506)
영업중,"서울특별시 중구 퇴계로 145 (충무로2가, 세종호텔)",세종호텔,관광호텔업,198866.36491721,451021.050960516,126.9879572816573,37.56146679601557,954777.4758708689,1951468.8342022258,POINT (954777.4758708689 1951468.8342022258)
영업중,서울특별시 중구 퇴계로20길 2 (남산동2가),퍼시픽호텔,관광호텔업,198644.069040474,450827.86176286,126.98544167678703,37.55972586603836,954554.2440075026,1951276.9002362473,POINT (954554.2440075026 1951276.9002362473)
영업중,서울특별시 중구 소공로 119 (태평로2가),플라자호텔,관광호텔업,197979.021229862,451376.783371586,126.97791317874211,37.56467032523865,953892.3701647334,1951829.1301763048,POINT (953892.3701647334 1951829.1301763048)
영업중,서울특별시 중구 동호로 249 (장충동2가),호텔신라,관광호텔업,200463.625303538,450497.460903907,127.00603503579146,37.556749996064376,956371.3248940968,1950936.9847081238,POINT (956371.3248940968 1950936.9847081238)
영업중,"서울특별시 중구 을지로 30 (소공동, 롯데호텔)",호텔롯데,관광호텔업,198259.65357739,451392.198218657,126.9810895166794,37.56480980359153,954172.9730425323,1951843.050954656,POINT (954172.9730425323 1951843.050954656)
영업중,서울특별시 중구 명동길 61 (명동1가),로얄호텔서울,관광호텔업,198662.073220851,451337.206272624,126.9856444725507,37.5643150325637,954574.9415020061,1951785.9471383283,POINT (954574.9415020061 1951785.9471383283)
영업중,"서울특별시 용산구 청파로20길 95 (한강로3가, 서울드래곤시티)",(주)서부티엔디 노보텔 스위트 앰배서더 서울 용산,가족호텔업,196610.663839509,447742.348636253,126.9624423354954,37.5319202788741,952505.290448617,1948203.385040502,POINT (952505.290448617 1948203.385040502)
영업중,서울특별시 은평구 진흥로 205 (불광동),벨라지오 관광호텔,관광호텔업,193927.400168406,456349.249578345,126.93201272276991,37.60945341039638,949868.7236776594,1956821.130499847,POINT (949868.7236776594 1956821.130499847)
영업중,서울특별시 은평구 통일로 585-1 (응암동),호텔씨에스에비뉴,관광호텔업,194316.347775038,455199.649918255,126.9364267404255,37.5990982349927,950251.4178922354,1955669.9174405122,POINT (950251.4178922354 1955669.9174405122)
영업중,서울특별시 중구 남대문로5길 17-5 (북창동),서울호텔신신,관광호텔업,198047.674063427,451117.674050616,126.9786909475716,37.562335931763286,953959.6219990584,1951569.7595155963,POINT (953959.6219990584 1951569.7595155963)
영업중,서울특별시 중구 장충단로 198 (장충동1가),써미트호텔,관광호텔업,200538.850127418,451107.614340285,127.0068867826482,37.562247379501486,956449.7544408237,1951546.4959629439,POINT (956449.7544408237 1951546.4959629439)
영업중,서울특별시 중구 동호로 335 (오장동),스카이파크호텔 동대문1호점,관광호텔업,200113.999615549,451324.026100645,127.00207822358446,37.564197346455074,956026.2206926133,1951765.073972646,POINT (956026.2206926133 1951765.073972646)
영업중,서울특별시 중구 퇴계로 107 (충무로1가),데이즈 호텔 명동,관광호텔업,198484.096465671,450963.971753178,126.98363083162519,37.56095194227274,954395.0565028975,1951413.8043351925,POINT (954395.0565028975 1951413.8043351925)
영업중,서울특별시 중구 창경궁로 20 (예관동),뉴 블랑 센트럴 명동,관광호텔업,199812.204706685,451319.127469002,126.99866233938097,37.56415317710714,955724.5199994947,1951761.7774276861,POINT (955724.5199994947 1951761.7774276861)
영업중,"서울특별시 중구 세종대로 135 (태평로1가, 코리아나호텔)",코리아나호텔,관광호텔업,197867.156641113,451779.880897566,126.97664581654526,37.56830192745215,953782.6872564126,1952232.661180481,POINT (953782.6872564126 1952232.661180481)
영업중,서울특별시 중구 장충단로 60 (장충동2가),반얀트리 클럽 앤 스파 서울,가족호텔업,200193.232424569,449809.744684888,127.00297475986424,37.55055381557922,956097.3943563311,1950250.9759647069,POINT (956097.3943563311 1950250.9759647069)
영업중,서울특별시 중구 을지로 164 (을지로4가),호텔 국도,관광호텔업,199603.040706779,451543.643423302,126.99629476280622,37.56617595956317,955516.6296667027,1951987.3130434398,POINT (955516.6296667027 1951987.3130434398)
영업중,서울특별시 중구 남대문로 78 (명동1가),이비스 앰배서더 명동,관광호텔업,198433.903211956,451323.216289926,126.98306194218928,37.56418860892389,954346.7878356692,1951773.1724867208,POINT (954346.7878356692 1951773.1724867208)
영업중,"서울특별시 중구 통일로 78 (순화동,외 1필지)",디에스디엘(주) 프레이저 플레이스 센트럴 서울,가족호텔업,197268.885433824,451148.620978965,126.96987627887196,37.56261272701241,953181.3056537372,1951604.8232576349,POINT (953181.3056537372 1951604.8232576349)
영업중,서울특별시 중구 동호로 346 (오장동),베이튼호텔,관광호텔업,200171.935816725,451444.246421136,127.00273399595682,37.5652805131579,956084.7712331213,1951884.9391997973,POINT (956084.7712331213 1951884.9391997973)
영업중,서울특별시 중구 퇴계로 334 (광희동2가),맹그로브 동대문,관광호텔업,200701.142404743,451316.536804153,127.00872383205507,37.56412965020169,956613.0896638779,1951754.4746008627,POINT (956613.0896638779 1951754.4746008627)
영업중,"서울특별시 서대문구 연희로 353, 스위스그랜드호텔 (홍은동)",스위스그랜드호텔서울,관광호텔업,194211.997213753,454098.970268002,126.9352538845735,37.589180633581115,950141.2682960329,1954570.2231556005,POINT (950141.2682960329 1954570.2231556005)
영업중,서울특별시 중구 을지로 16 (을지로1가),프레지던트호텔,관광호텔업,198113.370663648,451483.299976911,126.97943354799352,37.56563032201221,954027.2311467951,1951934.8922256937,POINT (954027.2311467951 1951934.8922256937)
영업중,서울특별시 중구 퇴계로 130 (남산동2가),서울프린스호텔,관광호텔업,198717.824491651,450932.964839778,126.98627623998804,37.56067294440025,954628.5274044754,1951381.5705735814,POINT (954628.5274044754 1951381.5705735814)
영업중,서울특별시 중구 세종대로22길 16 (태평로1가),뉴서울호텔,관광호텔업,198000.967176821,451745.025547093,126.97816054107321,37.567988194225286,953916.259971585,1952197.110096103,POINT (953916.259971585 1952197.110096103)
영업중,서울특별시 중구 소공로 106 (소공동),(주)조선호텔앤리조트,관광호텔업,198172.151119488,451350.969223428,126.98009921256339,37.56443815946062,954085.286664574,1951802.302254715,POINT (954085.286664574 1951802.302254715)
영업중,서울특별시 중구 퇴계로10길 23 (회현동1가),(주)서울렉스호텔,관광호텔업,198249.758791197,450711.482993526,126.98097920460337,37.55867661346584,954159.4731585447,1951162.6580637689,POINT (954159.4731585447 1951162.6580637689)
영업중,서울특별시 중구 마른내로 71 (인현동2가),호텔 PJ,관광호텔업,199550.506270874,451392.219693582,126.99570023865576,37.56481162108527,955463.3132472554,1951836.2281138294,POINT (955463.3132472554 1951836.2281138294)
영업중,서울특별시 양천구 가로공원로 167 (신월동),캠프 관광호텔,,185307.072104229,448328.26558548,126.83454557128124,37.537087782042775,941209.1941486382,1948848.9686138465,POINT (941209.1941486382 1948848.9686138465)
영업중,"서울특별시 서대문구 신촌역로 7, 신촌푸르지오시티 14,15,22층 (대현동)",신촌 EVER8 레지던스 호텔,가족호텔업,194855.910937446,450573.690449065,126.94256953566375,37.55742218835671,950766.2338432246,1951042.9120261683,POINT (950766.2338432246 1951042.9120261683)
영업중,서울특별시 서대문구 충정로 76 (미근동),신라스테이서대문,관광호텔업,196994.923867704,451431.128739436,126.96677431077167,37.56515721849695,952908.9502335514,1951888.6719248528,POINT (952908.9502335514 1951888.6719248528)
영업중,서울특별시 종로구 인사동길 20-9 (인사동),도미인 익스프레스 서울 인사동,관광호텔업,198797.815432789,452231.193562946,126.98717933832798,37.572369949316275,954715.3702811458,1952678.859744564,POINT (954715.3702811458 1952678.859744564)
영업중,서울특별시 마포구 연희로 27 (동교동),클레오,호스텔업,193449.985027039,451015.020894903,126.926653943946,37.5613895106901,949363.1987556333,1951491.5231315338,POINT (949363.1987556333 1951491.5231315338)
영업중,서울특별시 마포구 양화로 188 (동교동),홀리데이 인 익스프레스 서울 홍대,관광호텔업,193285.549735897,450808.571641119,126.92479475087727,37.559528231679394,949197.7332338097,1951286.0264300094,POINT (949197.7332338097 1951286.0264300094)
영업중,서울특별시 강남구 도산대로 216 (논현동),에이든 청담호텔,관광호텔업,202624.921452758,446421.036809928,127.03048116616488,37.520018241260004,958510.1560189091,1946850.7384539684,POINT (958510.1560189091 1946850.7384539684)
영업중,서울특별시 동대문구 천호대로 291-1 (답십리동),SM부티크호텔,관광호텔업,204662.341213164,451605.260722901,127.05356068578148,37.56671977040802,960574.230152451,1952022.079757074,POINT (960574.230152451 1952022.079757074)
영업중,서울특별시 은평구 진흥로 169 (대조동),시안호텔,관광호텔업,193616.443648211,456275.831801835,126.92849165878435,37.60878980340973,949557.4992748924,1956749.3919086247,POINT (949557.4992748924 1956749.3919086247)
영업중,"서울특별시 서초구 청계산로9길 1-7, 오라카이 청계산호텔 (신원동)",오라카이 청계산 호텔,관광호텔업,204773.965728195,438573.091945475,127.05474073046486,37.44929973711585,960616.8012793813,1938994.5761561266,POINT (960616.8012793813 1938994.5761561266)
영업중,서울특별시 강남구 봉은사로 428 (삼성동),호텔 크레센도 서울,관광호텔업,204077.378499389,445400.198580187,127.04690562723697,37.510815356900764,959956.6229510738,1945822.6180383181,POINT (959956.6229510738 1945822.6180383181)
영업중,서울특별시 금천구 벚꽃로 204 (가산동),바모스,호스텔업,189919.971505268,441209.131322921,126.88683608849624,37.473006914935375,945782.6212301601,1941708.1475971371,POINT (945782.6212301601 1941708.1475971371)
영업중,서울특별시 중구 퇴계로 325 (광희동2가),토요코인 서울 동대문 Ⅱ,관광호텔업,200625.524648469,451359.906142005,127.00786798135661,37.56452045223558,956537.7320265092,1951798.2275619223,POINT (956537.7320265092 1951798.2275619223)
