,상세영업상태명,도로명전체주소,사업장명,문화체육업종명,좌표정보x(epsg5174),좌표정보y(epsg5174),지역구분명,지상층수,지하층수,객실수,주변환경명,건물용도명,시설면적,관광숙박업상세명
544,영업중,서울특별시 용산구 보광로 103-2 (이태원동),H호스텔,관광숙박업,199451.81421534,447757.249356311,일반주거지역,4.0,1.0,28.0,,숙박시설,685.64,호스텔업
545,영업중,서울특별시 서대문구 이화여대1길 42-3 (대현동),비욘드스위트(BEYOND SUITE),관광숙박업,194928.380121094,450562.353002856,일반상업지역,14.0,1.0,13.0,기타,숙박시설,874.29,호스텔업
546,영업중,"서울특별시 영등포구 영신로30길 14-1, 오베르 (영등포동4가)",오베르,관광숙박업,191332.505449152,446266.920603505,준주거지역,10.0,1.0,62.0,,,1598.83,호스텔업
547,영업중,서울특별시 동작구 노량진로16길 12-12 (노량진동),N.VILLAGE 2,관광숙박업,194919.039574158,445666.227531401,일반상업지역,0.0,0.0,0.0,,,0.0,호스텔업
548,영업중,서울특별시 동작구 노량진로16길 12-19 (노량진동),N.VILLAGE 1,관광숙박업,194910.140878811,445665.682771207,일반상업지역,0.0,0.0,0.0,,,0.0,호스텔업
549,영업중,서울특별시 동작구 노량진로16길 12-14 (노량진동),N.VILLAGE 3,관광숙박업,194920.794467958,445656.069651136,일반상업지역,0.0,0.0,0.0,,,0.0,호스텔업
550,영업중,서울특별시 동작구 노량진로16길 12-17 (노량진동),N.VILLAGE 4,관광숙박업,194911.408082466,445652.471346623,일반상업지역,0.0,0.0,0.0,,,0.0,호스텔업
551,영업중,"서울특별시 종로구 종로62길 17, 케이디오피스텔 4~5층 (숭인동)",케이디 호스텔,관광숙박업,201649.840328936,452323.368074798,일반상업지역,9.0,2.0,19.0,학교정화(상대),숙박시설,518.08,호스텔업
552,영업중,서울특별시 강서구 남부순환로 188 (외발산동),시선호텔,관광숙박업,183993.393147385,449605.865701793,,6.0,2.0,50.0,,,3196.41,관광호텔업
553,영업중,"서울특별시 종로구 종로 286 (창신동, 이스턴호텔)",동대문관광호텔,관광숙박업,200846.171043058,452069.005122414,,7.0,2.0,52.0,,,3798.73,관광호텔업
554,영업중,"서울특별시 종로구 청계천로 137 (장사동, 센트럴관광호텔)",센추럴,관광숙박업,199302.818541341,451834.817165156,,9.0,1.0,78.0,,,6309.22,관광호텔업
555,영업중,"서울특별시 종로구 청계천로 341 (창신동, 삼호호텔)",VATICA HOTEL(바티카 호텔),관광숙박업,201302.883783666,451982.388503793,,7.0,1.0,50.0,,,3292.0,관광호텔업
556,영업중,서울특별시 중구 퇴계로 176 (남학동),홈즈레드 명동,관광숙박업,199161.680844774,450949.674631487,,14.0,2.0,112.0,,,5464.26,관광호텔업
557,영업중,서울특별시 중구 을지로 238 (을지로6가),노보텔 앰배서더 서울 동대문 호텔,관광숙박업,200314.646974736,451554.066925226,일반상업지역,20.0,5.0,331.0,,,24505.0,관광호텔업
558,영업중,서울특별시 중구 을지로 238 (을지로6가),노보텔 앰배서더 서울 동대문 레지던스,관광숙박업,200314.646974736,451554.066925226,일반상업지역,20.0,5.0,192.0,,,19996.0,가족호텔업
559,영업중,서울특별시 중구 퇴계로 67 (회현동1가),(주)조선호텔앤리조트 레스케이프,관광숙박업,198118.296565976,450847.771205029,일반상업지역,0.0,0.0,204.0,,,27476.0,관광호텔업
560,영업중,서울특별시 중구 퇴계로 137 (충무로2가),호텔롯데 엘세븐명동,관광숙박업,198780.018679349,451009.773589561,,19.0,3.0,251.0,,,15016.24,관광호텔업
561,영업중,"서울특별시 중구 동호로 354 (을지로5가, 극동 스타클래스)",라마다 바이 윈덤 서울 동대문 (RAMADA BY WYNDHAM SEOUL DONGDAEMUN),관광숙박업,200161.192418006,451521.415517111,,12.0,4.0,197.0,,,11378.16,관광호텔업
562,영업중,"서울특별시 중구 장충단로 213, 3-7층 (광희동2가, 동훈빌딩)",케이 게스트하우스 동대문프리미엄점,관광숙박업,200526.656361295,451268.298685031,,0.0,0.0,44.0,,,993.3,호스텔업
563,영업중,"서울특별시 중구 퇴계로 343-1 (광희동2가, 동양빌딩)",96번지,관광숙박업,200792.068633415,451392.78961175,,0.0,0.0,15.0,,,409.41,호스텔업
564,영업중,"서울특별시 중구 남대문로 9 (남대문로4가, 남대문호텔)",주식회사 티시스 호텔,관광숙박업,197891.564897442,450990.593465563,,0.0,0.0,409.0,,,31836.37,관광호텔업
565,영업중,서울특별시 중구 동호로 359 (을지로5가),트레블로지 동대문 호텔,관광숙박업,200096.930688028,451569.92963808,,20.0,4.0,242.0,,,8176.29,관광호텔업
566,영업중,서울특별시 중구 퇴계로31길 9 (필동1가),픽셀스테이 명동점,관광숙박업,199238.837477244,451039.792552027,상업지역,0.0,0.0,19.0,,,306.33,호스텔업
567,영업중,"서울특별시 중구 명동7길 13 (명동1가, 명동증권빌딩)",호텔 28,관광숙박업,198514.126767917,451341.512309466,,0.0,0.0,83.0,,,4668.84,관광호텔업
568,영업중,"서울특별시 중구 명동9길 22 (을지로2가, 호텔스카이파크 2)",호텔스카이파크명동Ⅱ,관광숙박업,198609.654267051,451404.404906149,,15.0,10.0,131.0,,,7111.91,관광호텔업
569,영업중,서울특별시 중구 남대문로 56 (명동2가),알로프트서울명동호텔,관광숙박업,198333.33582458,451110.784887572,,20.0,5.0,223.0,,,12964.45,관광호텔업
570,영업중,"서울특별시 중구 소공로6길 29, 1.2.5층 (남산동2가)",원투쓰리호스텔,관광숙박업,198584.797257551,450705.210249383,일반주거지역,2.0,0.0,17.0,학교정화(상대),숙박시설,386.04,호스텔업
571,영업중,"서울특별시 중구 퇴계로56길 18 (쌍림동, 영빈대중사우나)",영빈호텔,관광숙박업,200419.832186515,451197.291107237,,0.0,0.0,75.0,,,3108.69,호스텔업
572,영업중,"서울특별시 중구 장충단로13길 20 (을지로6가, 현대시티타워)",호텔 스카이파크 킹스타운 동대문지점,관광숙박업,200613.510297669,451817.515366883,,0.0,0.0,408.0,,,25757.87,가족호텔업
573,영업중,서울특별시 중구 마른내로 28 (초동),나인트리 바이 파르나스 서울 명동Ⅱ,관광숙박업,199128.553284601,451340.595494209,일반상업지역,17.0,5.0,408.0,,,25608.0,관광호텔업
574,영업중,"서울특별시 중구 퇴계로18길 67 (남산동2가, 기사빌딩)",남산호스텔,관광숙박업,198567.904318412,450646.387187539,일반주거지역,5.0,1.0,20.0,학교정화(상대),,999.0,호스텔업
575,영업중,서울특별시 중구 수표로 24 (저동2가),G2 호텔,관광숙박업,199088.322667,451230.610149193,,14.0,3.0,126.0,,,6601.21,관광호텔업
576,영업중,서울특별시 중구 퇴계로18길 37 (남산동2가),오요 5 롯지B (OYO 5 Lodge B),관광숙박업,198607.670947146,450770.829936259,,0.0,0.0,10.0,,,166.54,호스텔업
577,영업중,서울특별시 중구 퇴계로18길 41 (남산동2가),오요5 롯지A(OYO 5 Lodge A),관광숙박업,198602.1192505,450758.364666589,,0.0,0.0,11.0,,,178.54,호스텔업
578,영업중,서울특별시 중구 퇴계로66길 7-1 (광희동2가),리플러스 호스텔,관광숙박업,200758.994732114,451302.330983146,,0.0,0.0,8.0,,,129.0,호스텔업
579,영업중,"서울특별시 중구 퇴계로 293, 호텔더디자이너스디디피 (쌍림동)",호텔더디자이너스 디디피,관광숙박업,200292.658269708,451281.027011703,일반상업지역,19.0,3.0,86.0,,,2965.47,관광호텔업
580,영업중,"서울특별시 중구 세종대로16길 26, 호텔 토마스 명동 (북창동)",호텔 토마스 명동,관광숙박업,198018.679926506,451207.729791045,,0.0,0.0,123.0,,,6027.18,관광호텔업
581,영업중,서울특별시 중구 퇴계로20길 32-10 (남산동2가),호텔룩홈,관광숙박업,198676.510359648,450673.848023552,일반주거지역,3.0,1.0,16.0,학교정화(상대),,484.97,호스텔업
582,영업중,"서울특별시 송파구 백제고분로 268 (삼전동, 세경빌딩)",호텔인피니,관광숙박업,208426.169119403,444447.682227261,일반주거지역,8.0,1.0,40.0,주택가주변,호텔,1463.34,관광호텔업
583,영업중,"서울특별시 송파구 백제고분로22길 5, 2층 (삼전동, 한강빌딩)",24게스트하우스(서울 잠실점),관광숙박업,207835.820419818,444569.108630582,,2.0,0.0,6.0,,,168.48,호스텔업
584,영업중,"서울특별시 송파구 오금로11길 21-9 (방이동, 대신파크)",주식회사 딜라이트 호텔,관광숙박업,209595.213143028,445912.216884712,,10.0,1.0,71.0,,,2349.0,관광호텔업
585,영업중,서울특별시 송파구 오금로11길 55-16 (방이동),HOTEL RAUM(라움),관광숙박업,209996.0,445952.865,일반상업지역,9.0,1.0,51.0,,호텔,3180.9,관광호텔업
586,영업중,"서울특별시 송파구 송파대로 385 (석촌동, 성룡빌딩)",CORNER HOTEL,관광숙박업,209635.621974575,444386.042979275,,5.0,1.0,39.0,,,2166.0,관광호텔업
587,영업중,서울특별시 송파구 올림픽로 300 (신천동),시그니엘 서울(SIGNIEL SEOUL),관광숙박업,209074.900840074,445657.80932984,,26.0,0.0,235.0,,,67097.0,관광호텔업
588,영업중,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오)",호텔 파크하비오,관광숙박업,210868.397496689,442053.227933005,,19.0,5.0,472.0,,,22234.0,관광호텔업
589,영업중,"서울특별시 송파구 삼전로 67 (잠실동, 잠실관광호텔)",잠실스테이,관광숙박업,207714.534207806,444749.931404748,준주거지역,7.0,2.0,53.0,,숙박시설,3814.44,관광호텔업
590,영업중,"서울특별시 송파구 송파대로28길 5 (가락동, 가락관광호텔)",가락관광호텔,관광숙박업,210429.157119053,443526.648866499,일반상업지역,8.0,3.0,71.0,기타,호텔,4838.25,관광호텔업
591,영업중,"서울특별시 송파구 석촌호수로 216 (석촌동, 호텔 레이크)",레이크호텔,관광숙박업,208851.639893799,444965.4232772,,10.0,4.0,94.0,,호텔,9656.35,관광호텔업
592,영업중,"서울특별시 송파구 송파대로28길 11 (가락동, 캘리포니아관광호텔)",캘리포니아호텔,관광숙박업,210463.282485743,443549.893536475,,12.0,3.0,131.0,,호텔,10601.32,관광호텔업
593,영업중,"서울특별시 송파구 올림픽로10길 5 (잠실동, 파로스관광호텔)",(주)파로스 관광호텔,관광숙박업,207106.032236098,445432.48407791,상업지역,14.0,5.0,52.0,아파트지역,숙박시설,4485.52,관광호텔업
594,영업중,서울특별시 송파구 삼학사로 98 (석촌동),로사나부띠끄 관광호텔,관광숙박업,208554.799609279,444868.79542744,상업지역,14.0,4.0,81.0,,,5242.13,관광호텔업
595,영업중,서울특별시 영등포구 선유로 100 (양평동1가),Chateau 관광호텔,관광숙박업,190239.788949405,446733.426326781,준공업지역,10.0,1.0,34.0,,숙박시설,947.12,관광호텔업
596,영업중,"서울특별시 영등포구 경인로114나길 6 (영등포동1가, VIP빌딩)",브이아이피(VIP),관광숙박업,192277.657623886,446153.532108237,준주거지역,1.0,6.0,20.0,,,985.49,호스텔업
597,영업중,"서울특별시 영등포구 경인로 867 (영등포동3가, GMS호텔)",호텔 지엠에스[HOTEL GMS],관광숙박업,191885.845586766,446144.883366505,일반상업지역,20.0,2.0,159.0,,호텔,7665.21,관광호텔업
598,영업중,서울특별시 영등포구 영등포로 389 (신길동),셀립 여의,관광숙박업,193001.202811156,445744.288122131,,20.0,2.0,130.0,학교정화(상대),호텔,4886.43,관광호텔업
599,영업중,서울특별시 영등포구 영등포로47길 11-1 (영등포동2가),여울,관광숙박업,191847.316061857,446470.256871214,준주거지역,8.0,1.0,25.0,,,599.79,호스텔업
600,영업중,서울특별시 영등포구 선유동1로 6-18 (당산동2가),가온누리,관광숙박업,190427.684817138,446681.479810914,준공업지역,8.0,1.0,37.0,,,938.98,호스텔업
601,영업중,서울특별시 영등포구 당산로16길 13-1 (당산동1가),다담,관광숙박업,190876.344610656,446715.096332249,준공업지역,7.0,1.0,18.0,,,393.67,호스텔업
602,영업중,서울특별시 영등포구 당산로20길 6 (당산동1가),베스트웨이,관광숙박업,190808.816420331,446805.883888587,준공업지역,8.0,1.0,22.0,학교정화(상대),,490.75,호스텔업
603,영업중,서울특별시 영등포구 양평로 136 (양평동5가),유니언호텔,관광숙박업,190476.526523265,448495.794800958,준공업지역,14.0,4.0,94.0,학교정화(상대),,9727.52,관광호텔업
604,영업중,서울특별시 영등포구 양산로1길 5 (양평동3가),호텔AROZO 2,관광숙박업,189680.769993867,447133.971430075,준공업지역,9.0,1.0,27.0,기타,숙박시설,731.0,소형호텔업
605,영업중,서울특별시 영등포구 영신로32길 8 (영등포동4가),호텔 씨엘,관광숙박업,191253.377465488,446321.437344249,준주거지역,9.0,1.0,49.0,기타,호텔,1839.24,관광호텔업
606,영업중,서울특별시 영등포구 영신로34길 33 (영등포동4가),JARDIN HOTEL,관광숙박업,191503.413709394,446331.214545378,준주거지역,10.0,1.0,36.0,,숙박시설,977.87,관광호텔업
607,영업중,"서울특별시 성동구 왕십리로20길 19 (도선동, 아모렉스 관광호텔)",아모렉스 관광호텔,관광숙박업,203049.085092078,451259.786486629,상업지역,10.0,2.0,56.0,,호텔,3928.47,관광호텔업
608,영업중,서울특별시 성동구 자동차시장1길 29 (용답동),새턴호텔(SATURN HOTEL),관광숙박업,205306.029406852,451019.471122131,준주거지역,7.0,1.0,30.0,기타,숙박시설,1582.67,관광호텔업
609,영업중,서울특별시 성동구 무학로2길 47 (도선동),컬리넌 호텔 앤 스파,관광숙박업,203006.379794188,451150.696474495,일반상업지역,10.0,2.0,70.0,,,3085.5,관광호텔업
610,영업중,서울특별시 성동구 자동차시장1길 27 (용답동),호스텔 27,관광숙박업,205288.987166136,451015.467879096,준주거지역,4.0,1.0,27.0,기타,숙박시설,1117.0,호스텔업
611,영업중,"서울특별시 성동구 왕십리로 339-1, 6~10층 (하왕십리동)",케이그랜드 호스텔(K-Grand Hostel),관광숙박업,202756.732460612,451193.426474206,,0.0,0.0,22.0,,,640.3,호스텔업
612,영업중,서울특별시 용산구 이태원로 179 (이태원동),해밀톤관광호텔,관광숙박업,199362.51518342,448070.485388482,일반상업지역,9.0,4.0,166.0,유흥업소밀집지역,호텔,26806.67,관광호텔업
613,영업중,서울특별시 용산구 소월로 322 (한남동),서울미라마(유)그랜드하얏트서울,관광숙박업,199737.097413554,448587.753314794,일반주거지역,17.0,2.0,620.0,,호텔,62156.19,관광호텔업
614,영업중,"서울특별시 종로구 창경궁로 224, 2,3층 (명륜4가, 서울시티빌딩)",호스텔 데이,관광숙박업,199747.024385135,453304.910568114,일반상업지역,0.0,0.0,13.0,,숙박시설,348.6,호스텔업
615,영업중,서울특별시 종로구 난계로29길 19-11 (숭인동),루미아호텔,관광숙박업,201895.419403144,452395.129773561,일반상업지역,14.0,1.0,61.0,,,1997.89,관광호텔업
616,영업중,"서울특별시 용산구 청파로20길 95, 서울드래곤시티 (한강로3가)",(주)서부티엔디 노보텔 앰배서더 서울 용산,관광숙박업,196610.663839509,447742.348636253,일반상업지역,40.0,4.0,621.0,,,185482.48,관광호텔업
617,영업중,서울특별시 종로구 종로46길 22 (창신동),24guesthouse동대문마켓점,관광숙박업,200833.121381281,452040.323909642,일반상업지역,5.0,1.0,10.0,,,151.96,호스텔업
618,영업중,"서울특별시 종로구 종로16길 32-4, 동산빌딩 3,4,5층 (관철동)",호스텔 클로이,관광숙박업,198924.493311656,451826.54074884,일반상업지역,0.0,0.0,19.0,,,292.8,호스텔업
619,영업중,서울특별시 종로구 율곡로 179 (원남동),메이플레이스 호텔 서울 동대문,관광숙박업,199818.769709814,452646.808088738,일반상업지역,13.0,2.0,105.0,,,4942.71,관광호텔업
620,영업중,서울특별시 종로구 율곡로10길 11 (권농동),셀립 순라,관광숙박업,199156.623916493,452747.807991092,일반상업지역,5.0,1.0,30.0,,숙박시설,1353.48,호스텔업
621,영업중,서울특별시 은평구 은평로8길 1 (응암동),브릭스관광호텔,관광숙박업,192971.089564435,455290.104972775,준주거지역,10.0,2.0,0.0,,호텔,2901.0,관광호텔업
622,영업중,서울특별시 은평구 통일로80길 7 (불광동),호텔 맥,관광숙박업,192984.719960486,457530.548559106,일반상업지역,9.0,1.0,0.0,,숙박시설,999.0,호스텔업
623,영업중,서울특별시 중구 명동8나길 10 (충무로1가),사보이호텔,관광숙박업,198543.644700379,451049.580620366,,8.0,1.0,105.0,,,4830.0,관광호텔업
624,영업중,서울특별시 중구 명동9가길 14 (을지로2가),메트로호텔,관광숙박업,198492.801933133,451427.348965871,,9.0,1.0,78.0,,,4274.81,관광호텔업
625,영업중,서울특별시 용산구 이태원로 221 (한남동),임피리얼팰리스 부티크호텔(Imperial Palace Boutique Hotel),관광숙박업,199788.755748324,448121.175798434,준주거지역,11.0,4.0,128.0,기타,호텔,715.24,관광호텔업
626,영업중,서울특별시 용산구 장문로 23 (이태원동),몬드리안 서울 이태원,관광숙박업,199337.628628981,447413.487156381,일반주거지역,16.0,6.0,297.0,,호텔,38559.95,관광호텔업
627,영업중,서울특별시 중구 삼일대로2길 50 (예장동),오리엔스 호텔 앤 레지던스,관광숙박업,199159.933187356,450864.449621814,일반주거지역,5.0,4.0,116.0,,호텔,10421.97,가족호텔업
628,영업중,서울특별시 중구 삼일대로 302 (충무로2가),이비스 스타일 앰배서더 서울 명동,관광숙박업,198990.202955049,451044.895347229,일반상업지역,20.0,4.0,180.0,,호텔,7406.53,관광호텔업
629,영업중,서울특별시 중구 충무로 23-1 (충무로3가),스테이비호텔 명동,관광숙박업,199295.433977253,451227.87958574,일반상업지역,12.0,2.0,97.0,,호텔,3383.64,관광호텔업
630,영업중,서울특별시 중구 퇴계로 216 (충무로4가),호텔 도마,관광숙박업,199560.411618029,451005.647814461,일반주거지역,6.0,1.0,50.0,,호텔,2312.22,관광호텔업
631,영업중,서울특별시 중구 수표로 61 (을지로2가),트레블로지 명동 을지로 호텔,관광숙박업,198991.480652031,451591.912071216,일반상업지역,15.0,4.0,224.0,,호텔,9973.62,관광호텔업
632,영업중,서울특별시 영등포구 선유로 88-6 (양평동1가),노바루스관광호텔,관광숙박업,190268.75349914,446608.475784343,준공업지역,7.0,2.0,30.0,유흥업소밀집지역,호텔,1140.11,관광호텔업
633,영업중,서울특별시 영등포구 영등포로 9 (양평동2가),호텔 브릿지,관광숙박업,189552.021760333,446847.704378567,준공업지역,13.0,1.0,83.0,학교정화(상대),호텔,2519.0,관광호텔업
634,영업중,서울특별시 영등포구 국회대로76길 16 (여의도동),켄싱턴호텔 여의도,관광숙박업,193019.645823279,447560.162310375,,15.0,2.0,228.0,,,22326.8,관광호텔업
635,영업중,"서울특별시 영등포구 여의대로 8 (여의도동, 여의도파크센터)",메리어트 이그제큐티브 아파트먼트 서울,관광숙박업,192739.314354154,446552.469845648,,0.0,0.0,103.0,,,20997.37,가족호텔업
636,영업중,"서울특별시 영등포구 영중로 15 (영등포동4가, 타임스퀘어)",코트야드 바이 메리어트 서울 타임스퀘어,관광숙박업,191385.057392247,446098.555926507,일반상업지역,15.0,5.0,283.0,기타,숙박시설,25302.52,관광호텔업
637,영업중,"서울특별시 종로구 삼봉로 71 (수송동, G타워)",신라스테이 광화문,관광숙박업,198260.063190604,452262.484573124,일반상업지역,18.0,5.0,338.0,,,17595.08,관광호텔업
638,영업중,"서울특별시 종로구 창경궁로 106, 호텔아트리움 (인의동)",호텔 아트리움,관광숙박업,199764.69151091,452177.255224359,일반상업지역,12.0,5.0,139.0,,호텔,9968.21,관광호텔업
639,영업중,서울특별시 영등포구 국제금융로 10 (여의도동),콘래드 서울 호텔,관광숙박업,193326.931018911,446973.914570276,상업지역,38.0,7.0,434.0,,호텔,93115.1,관광호텔업
640,영업중,서울특별시 영등포구 의사당대로 16 (여의도동),글래드호텔앤리조트(주) 글래드 여의도,관광숙박업,192622.209000336,447248.142200812,상업지역,12.0,5.0,319.0,기타,숙박시설,24414.51,관광호텔업
641,영업중,"서울특별시 영등포구 버드나루로 90 (당산동, 스카이리버)",호텔 아벤트리 여의도,관광숙박업,191894.785267023,447125.235782221,일반상업지역,7.0,1.0,88.0,학교정화(상대),호텔,3397.12,관광호텔업
642,영업중,서울특별시 영등포구 양산로1길 3-1 (양평동3가),호텔AROZO,관광숙박업,189670.698184757,447129.428172873,준공업지역,9.0,1.0,27.0,기타,숙박시설,731.0,소형호텔업
643,영업중,서울특별시 영등포구 선유동2로 72 (당산동5가),로프트 관광호텔(HOTEL LOFT),관광숙박업,190981.422688886,448051.590520012,,10.0,2.0,58.0,,,3530.42,관광호텔업
644,영업중,"서울특별시 종로구 종로54길 9-10, 2,3층 (창신동)",동대문 서울달빛,관광숙박업,201214.620228217,452180.406567952,일반상업지역,3.0,0.0,19.0,,숙박시설,385.19,호스텔업
645,영업중,서울특별시 종로구 돈화문로11길 33 (낙원동),메이커스호텔,관광숙박업,199006.673946375,452233.299150748,일반상업지역,10.0,2.0,42.0,,숙박시설,1603.84,관광호텔업
646,영업중,서울특별시 종로구 난계로 241 (숭인동),아이비씨호텔,관광숙박업,201949.270716491,452329.735166543,일반상업지역,5.0,2.0,55.0,,호텔,2996.75,관광호텔업
647,영업중,"서울특별시 종로구 청계천로 61, 10~12층 (관철동)",호스텔 하루,관광숙박업,198545.22241783,451854.820889784,일반상업지역,0.0,0.0,14.0,유흥업소밀집지역,숙박시설,588.1,호스텔업
648,영업중,"서울특별시 서대문구 신촌로 155, 8층 (대현동, 해암빌딩)",서울그랜드호스텔 이대,관광숙박업,194929.750810335,450514.690947083,상업지역,8.0,2.0,19.0,기타,숙박시설,512.62,호스텔업
649,영업중,"서울특별시 서대문구 신촌로 155, 6층 (대현동, 해암빌딩)",서울 코지 호스텔,관광숙박업,194929.750810335,450514.690947083,상업지역,8.0,2.0,16.0,기타,,420.0,호스텔업
650,영업중,서울특별시 서대문구 연세로2나길 5 (창천동),호텔 밀하우스,관광숙박업,194447.060323027,450457.441284914,상업지역,9.0,1.0,47.0,학교정화(상대),호텔,1670.64,관광호텔업
651,영업중,서울특별시 종로구 삼일대로32가길 20 (익선동),ICON,관광숙박업,198951.339009067,452506.320099222,일반상업지역,9.0,1.0,28.0,기타,근린생활시설,860.92,호스텔업
652,영업중,서울특별시 종로구 삼일대로32가길 33 (익선동),호텔 다다-인사,관광숙박업,199006.378605147,452484.083300535,일반상업지역,9.0,1.0,36.0,학교정화(상대),숙박시설,956.0,호스텔업
653,영업중,서울특별시 중구 퇴계로45길 32-37 (오장동),모닝스카이호텔,관광숙박업,199921.397507532,451313.003647556,일반상업지역,0.0,0.0,88.0,학교정화(상대),,1129.94,관광호텔업
654,영업중,서울특별시 중구 필동로8길 77 (예장동),하센영인호텔,관광숙박업,199329.785160077,450473.272809688,일반주거지역,3.0,2.0,24.0,,호텔,1257.96,소형호텔업
655,영업중,서울특별시 용산구 한강대로 366 (동자동),(주)조선호텔앤리조트 포포인츠 조선 서울역,관광숙박업,197525.407310462,449844.319841559,일반상업지역,30.0,6.0,342.0,,숙박시설,19940.11,관광호텔업
656,영업중,"서울특별시 용산구 이태원로20길 2-8 (이태원동, 에이원호텔)",에이원호텔,관광숙박업,199190.671806282,447977.234335253,준주거지역,6.0,1.0,21.0,기타,숙박시설,738.84,소형호텔업
657,영업중,"서울특별시 용산구 한강대로 385, 3~4층 (동자동)",케이 그랜드 호텔 서울(K-Grand Hotel Seoul),관광숙박업,197478.685653861,450063.434682284,일반상업지역,5.0,1.0,30.0,,숙박시설,583.54,관광호텔업
658,영업중,서울특별시 용산구 한강대로 305 (갈월동),호텔 더 디자이너스,관광숙박업,197419.271266145,449254.786813543,일반상업지역,20.0,3.0,100.0,,숙박시설,5006.45,관광호텔업
659,영업중,"서울특별시 종로구 삼일대로30길 9 (낙원동, 종로 크라운 호텔)",종로크라운,관광숙박업,198886.944446027,452419.42955676,,8.0,2.0,80.0,,,4285.76,관광호텔업
660,영업중,"서울특별시 종로구 평창문화로 136 (평창동, 킴스관광호텔)",동화킴스관광호텔,관광숙박업,197733.39181877,456346.84737021,,4.0,2.0,51.0,,,3170.38,관광호텔업
661,영업중,서울특별시 종로구 인사동4길 18 (낙원동),오라카이 인사동 스위츠,관광숙박업,198811.497417806,452301.907780717,일반상업지역,24.0,6.0,213.0,학교정화(상대),호텔,45510.23,가족호텔업
662,영업중,서울특별시 종로구 청계천로 117 (관수동),호텔베뉴지,관광숙박업,199121.144814384,451827.704774757,일반상업지역,12.0,1.0,163.0,,,6629.01,관광호텔업
663,영업중,서울특별시 종로구 인사동5길 38 (관훈동),아미드 호텔 서울,관광숙박업,198534.549198735,452256.166993396,상업지역,14.0,4.0,250.0,,숙박시설,15679.42,관광호텔업
664,영업중,서울특별시 영등포구 양평로 132 (양평동5가),위브 스위트 - 선유 파크사이드,관광숙박업,190507.597888342,448477.522453196,준공업지역,14.0,3.0,157.0,학교정화(상대),,9317.87,가족호텔업
665,영업중,"서울특별시 영등포구 경인로108길 15, 코코아관광호텔 (영등포동1가)",베니키아 호텔 카카오,관광숙박업,192140.073900686,446141.887053246,일반상업지역,12.0,2.0,44.0,,호텔,1574.46,관광호텔업
666,영업중,서울특별시 성북구 동소문로20나길 39 (동선동1가),D.H 네상스,관광숙박업,201563.230548898,454500.673992299,일반상업지역,8.0,1.0,36.0,,숙박시설,2006.44,관광호텔업
667,영업중,"서울특별시 성북구 아리랑로 8 (동선동4가, 베스트웨스턴성북관광호텔)",아리랑힐 호텔 동대문,관광숙박업,201393.678553282,454585.85117722,일반상업지역,17.0,2.0,190.0,기타,호텔,9785.0,관광호텔업
668,영업중,"서울특별시 성북구 동소문로 130 (동선동1가, 에이치에비뉴 성신여대점 호텔)",H에비뉴 성신여대점,관광숙박업,201618.705032679,454656.75912558,준주거지역,10.0,2.0,53.0,,,2175.35,관광호텔업
669,영업중,서울특별시 성북구 동소문로 126 (동선동1가),호텔 디 아티스트 성신여대점,관광숙박업,201587.018198857,454621.644166732,일반상업지역,11.0,2.0,48.0,,숙박시설,2107.3,관광호텔업
670,영업중,"서울특별시 용산구 청파로20길 95 (한강로3가, 서울드래곤시티)",(주)서부티엔디 그랜드 머큐어 앰버서더 서울 용산,관광숙박업,196610.663839509,447742.348636253,일반상업지역,32.0,4.0,196.0,,숙박시설,8811.4,가족호텔업
671,영업중,"서울특별시 용산구 청파로20길 95, 서울드래곤시티 (한강로3가)",(주)서부티엔디 이비스 스타일 앰배서더 서울 용산,관광숙박업,196610.663839509,447742.348636253,일반상업지역,34.0,4.0,591.0,,숙박시설,63582.9,관광호텔업
672,영업중,서울특별시 종로구 새문안로 97 (당주동),포시즌스 호텔 서울,관광숙박업,197758.993026787,452053.420838552,일반상업지역,25.0,7.0,317.0,,호텔,67264.89,관광호텔업
673,영업중,서울특별시 종로구 돈화문로 66 (와룡동),Hostel Tommy 호스텔 토미,관광숙박업,199153.425066203,452459.177175342,일반상업지역,4.0,0.0,21.0,기타,숙박시설,234.71,호스텔업
674,영업중,서울특별시 종로구 율곡로6길 13-3 (운니동),노블관광호텔,관광숙박업,199016.856080944,452710.006795455,일반상업지역,5.0,1.0,34.0,학교정화(상대),숙박시설,1228.72,관광호텔업
675,영업중,서울특별시 종로구 돈화문로 85 (와룡동),바운드 호스텔,관광숙박업,199074.670635062,452648.894407231,일반상업지역,5.0,1.0,30.0,학교정화(상대),숙박시설,1481.0,호스텔업
676,영업중,"서울특별시 종로구 삼일대로30길 31 (익선동, 호텔 이비스앰배서더 인사동)",호텔 이비스앰배서더 인사동,관광숙박업,198977.911015975,452460.663046516,상업지역,10.0,2.0,363.0,,호텔,14346.3,관광호텔업
677,영업중,서울특별시 종로구 청계천로 279 (종로6가),(주) 동승 JW메리어트 동대문 스퀘어 서울,관광숙박업,200717.7490316,452011.865092338,일반상업지역,10.0,6.0,170.0,,숙박시설,41730.0,관광호텔업
